,flat_price,Комнат,Площадь,Жилая,Кухня,Этаж,Ремонт,Тип сделки,Лет в собственности,Год постройки,Материал стен,Серия дома,Количество этажей,Лифт,Количество квартир,latitude,longitude,Вид из окон,Тип перекрытий,Горячее водоснабжение,Количество собственников,Мусоропровод,Несовершеннолетние собственники,Прописанные несовершеннолетние,Количество балконов,Тип фундамента,Балкон,Количество лифтов,Грузовой лифт,Высота потолков,price_stats,Детская площадка,Перепланировка,Газ,Спортивная площадка,Год ввода в эксплуатацию,Количество подъездов,Наименьшее количество этажей,Предоплата,Залог,Класс энергоэффективности,Прописано,Коммунальные платежи,Холодное водоснабжение,Комнат в квартире,Площадь комнаты,Теплоснабжение,Санузел,Энергоснабжение
1971,10 500 000,2,"43,7","28,2","5,7",2,Косметический,Свободная продажа,Больше пяти,1961,Кирпичный,1-511,5,,,55.847543,37.437406,,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
1972,14 000 000,2,46,,,3,,Свободная продажа,,1961,Блочный,1-515-5,5,,,55.698056,37.787255,,Железобетонный,,,,,,,Иной,нет,,нет,,,,,есть,,,,,,,,,,,,,,,
1973,13 300 000,3,"62,8",39,9,1,Косметический,Свободная продажа,От трех до пяти,1965,Блочный,11-19,9,есть,,55.703398,37.76309},,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,25 500 000,3,71,44,11,10,Косметический,Свободная продажа,,2021,Монолитный,,17,,,55.856548,37.404537,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,12 000 000,1,"34,8",,"10,1",2,,,,2019,Монолитный,,19,есть,,55.643144,37.38499},,Железобетонный,Центральное,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
1976,74 999 999,5,260,180,"39,8",38,Дизайнерский,Свободная продажа,,2007,Монолитный,01-пз индивидуальный проект,44,есть,,55.774254,37.546525,,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
1977,28 805 136,2,"85,3","52,3","7,6",7,,Свободная продажа,,2011,Монолитный,,7,,,"55.79812,","7.49563},",,Железобетонный,Центральное,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
1978,8 000 000,1,"35,7","13,4","10,7",4,Евро,Свободная продажа,,2022,Монолитный,,14,есть,,55.544367,37.458714,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,14 500 000,2,"53,7",31,14,10,Дизайнерский,Альтернатива,,2020,Монолитный,,23,,,"55.57864,",7.481738},во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,21 000 000,3,"79,1","36,5",26,7,Хороший,Свободная продажа,,2022,Панельный,,33,есть,,55.881253,37.637156,,Железобетонный,,,,,,,,нет,,,,,есть,,,,,,,,,,,,,,,,,
1981,10 600 000,1,"38,8",20,11,4,Евро,Свободная продажа,,2019,Монолитный,,25,есть,192,55.598619,37.364337,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,18 200 000,1,"38,5","18,9","7,3",9,косметический,Свободная продажа,,1999,Панельный,П-44Т,12,есть,,55.773145,37.69357},во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,71 500 000,4,158,97,14,5,Евро,Свободная продажа,Больше пяти,2011,Монолитный,"14/14, индивидуальный",15,есть,,55.710093,37.658877,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,11 700 000,2,43,"27,1","5,4",2,Хороший,Свободная продажа,,1964,Кирпичный,1-515-5,5,,,"55.68568,",7.754152},во,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
1985,12 000 000,3,61,"39,1",8,1,Косметический,Свободная продажа,Больше пяти,1978,Блочный,1-515-9,9,есть,,55.821229,37.817115,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,15 500 000,1,"38,3",15,13,16,Отсутствует,Свободная продажа,,2022,,,23,,292,55.772943,37.472899,на,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,41 000 000,3,"108,2",52,35,14,Требует ремонта,Свободная продажа,,2021,Монолитный,,22,есть,,55.722522,37.615731,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,14 990 000,3,57,"38,5",6,9,Евро,Свободная продажа,Больше пяти,1977,Панельный,1-515-9,9,есть,,55.597922,37.583284,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,98 000 000,5,198,,16,13,Отсутствует,Свободная продажа,,2000,Кирпичный,01-пз индивидуальный проект,23,есть,,55.684594,37.54551},,Железобетонный,,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,
1990,13 500 000,1,"40,4","16,8",12,9,Евро,Свободная продажа,,2016,Блочный,01-пз индивидуальный проект,9,есть,,55.628937,37.341843,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,9 500 000,1,"37,8",18,"7,5",1,Без ремонта,Свободная продажа,Больше пяти,1999,Железобетон,01-пз индивидуальный проект,14,есть,,55.831893,37.349713,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,11 900 000,2,57,35,9,11,,Свободная продажа,,2009,Железобетон,ГМС-1 (ГМС-2001),17,есть,,55.820177,37.873197,,Монолитный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
1993,17 700 000,2,53,"29,6",11,5,Евро,Свободная продажа,Больше пяти,1958,Панельный,01-пз индивидуальный проект,5,,,55.802406,37.557637,,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
1994,98 000 000,4,150,,,2,Под чистовой ремонт,Свободная продажа,,2013,Монолитный,II-01,19,есть,,55.692008,37.530939,,Железобетонный,,,есть,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
1995,163 500 000,4,158,33,12,12,Дизайнерский,Свободная продажа,,2020,,,22,,,55.762039,37.556568,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,33 800 000,1,47,17,21,20,Дизайнерский,Свободная продажа,,2021,Монолитный,,25,,,55.714506,37.474695,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,17 500 000,2,58,36,"9,4",24,Евро,Альтернатива,Больше пяти,2013,Панельный,"14/14, индивидуальный",25,есть,,55.847705,37.370581,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,14 900 000,2,"53,5",32,"8,8",9,Отсутствует,Свободная продажа,,1972,Кирпичный,Башня Вулыха,15,есть,,55.634969,37.661087,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,80 000 000,5,176,98,20,11,Дизайнерский,Свободная продажа,От трех до пяти,2010,Монолитный,II-14,30,есть,,55.654625,37.591476,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,9 700 000,1,"33,8",14,"6,8",9,Косметический,Свободная продажа,,1975,Железобетон,II-49,9,есть,,55.867975,37.601537,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,8 050 000,2,"53,1",38,"10,3",1,косметический,Свободная продажа,,1995,Панельный,П-3,5,,,"55.46506,",6.933703},во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,40 000 000,2,75,"54,3",15,6,Евро,Свободная продажа,,1972,Кирпичный,01-пз индивидуальный проект,13,есть,,55.733254,37.586949,,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2003,90 088 200,6,7,,,3,,Альтернатива,,1914,Кирпичный,01-пз индивидуальный проект,5,есть,,55.762986,37.588476,,Деревянный,,,,,,,,нет,1,,,,,,есть,,,,,,,,,,,,,,,
2004,18 500 000,2,"60,8",44,16,11,Дизайнерский,Свободная продажа,,2018,Монолитный,121. многоквартирный дом,20,есть,,55.599728,37.724723,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,65 000 000,5,211,,,6,,Свободная продажа,,1952,Кирпичный,01-пз индивидуальный проект,6,есть,64,55.757197,37.585556,,,,,есть,,,,,нет,,нет,,,,,есть,,,,,,,,,,,,,,,
2006,9 300 000,1,"39,8","18,9",9,9,Дизайнерский,Альтернатива,Больше пяти,2017,Иные,П-44,25,есть,,55.700065,37.939735,,Иное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,10 500 000,1,39,20,10,4,косметический,Свободная продажа,,2020,Монолитный,01-пз индивидуальный проект,9,есть,,55.716483,37.859731,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,12 990 000,1,"36,9",14,10,6,Требует ремонта,Свободная продажа,,2021,Монолитный,,26,есть,,55.856058,37.55575},во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,13 900 000,2,"53,4","32,1","9,2",6,Косметический,Свободная продажа,,2004,Панельный,П-3М,14,есть,,55.742129,37.769693,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,8 890 000,1,33,18,8,5,,Свободная продажа,,1982,Панельный,"14/14, индивидуальный",9,есть,214,55.563661,37.58031},,,,,,,,,,нет,1,,,,,,,,,,,,,,,,,,,,,
2011,13 900 000,2,43,"19,3","10,8",17,Дизайнерский,Свободная продажа,Больше пяти,2016,Монолитный,II-01,22,есть,,55.577185,37.480498,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,24 500 000,2,42,"13,2","15,6",9,Отсутствует,Свободная продажа,,2019,Монолитный,,19,есть,,55.704484,37.570932,на,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,26 000 000,4,"108,5",75,14,5,Евро,Свободная продажа,,1997,Кирпичный,,7,,,55.530159,37.447261,,,,,,нет,,,,,,,,,,,есть,,,,,,,,,,,,,,,
2014,19 800 000,2,47,"32,2",9,10,Евро,Альтернатива,,1965,Монолитный,п 18/22,12,есть,,55.757197,37.559775,на,Смешанный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,10 200 000,1,36,11,19,9,косметический,Свободная продажа,,2022,Панельный,,15,есть,,55.602312,37.415613,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,42 000 000,3,"125,2",62,"12,7",7,Без ремонта,Свободная продажа,Меньше трех,2009,Монолитный,01-пз индивидуальный проект,22,есть,,55.674605,37.568497,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,39 000 000,3,"117,2","55,2",12,20,Евро,Альтернатива,Больше пяти,2007,Железобетон,01-пз индивидуальный проект,24,есть,,55.664517,37.575953,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,11 500 000,2,44,28,6,6,,Свободная продажа,,1967,Монолитный,II-29,9,есть,,55.694819,37.803074,,Железобетонный,,,,,,,,нет,1,,,,,,,,,,,,,,,,,,,,,
2019,17 000 000,1,41,"12,7","16,9",9,Требует ремонта,Свободная продажа,,2022,Монолитный,,43,есть,1089,55.696164,37.476788,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,35 500 000,3,91,"48,6",21,9,,Свободная продажа,,2022,Монолитный,,14,есть,,55.687188,37.653451,,Железобетонный,,,,нет,нет,,,,,,,,,,,,2023,,,,,,,,,,,,,
2021,13 400 000,1,"38,1","19,1","7,4",17,Косметический,Свободная продажа,Больше пяти,2001,Железобетон,П-44Т,17,есть,458,55.672016,37.572558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,18 000 000,2,"51,5","30,8","8,2",1,Косметический,Альтернатива,Больше пяти,1983,Железобетон,П-43,16,есть,,55.745053,37.671723,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,201 687 000,3,103,70,20,4,Дизайнерский,Свободная продажа,,,Монолитный,,13,,,55.725726,37.573447,на,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,19 000 000,2,"43,4",23,12,11,Дизайнерский,Свободная продажа,,2022,Монолитный,,22,есть,,55.807617,37.489392,на,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,57 000 000,4,143,100,8,11,Отсутствует,Свободная продажа,,2022,Монолитный,,29,есть,,55.722776,37.61468},во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,23 000 000,3,"65,2","44,5","9,4",8,Косметический,Свободная продажа,Больше пяти,1969,Монолитный,,12,есть,,55.786445,37.629906,,Железобетонный,,,,,,,Бетонные столбы,,,,,,,,,,,,,,,,,,,,,,,
2027,11 900 000,1,"41,4","17,5","10,3",6,Косметический,Свободная продажа,,2005,Железобетон,КОПЭ,22,есть,,55.648407,37.38675},на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2028,10 500 000,1,37,20,9,10,Без ремонта,Свободная продажа,,1983,Блочный,II-68,16,есть,,"55.78852,",7.713629},,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2029,22 300 000,3,"131,1","69,3","21,2",16,Дизайнерский,Альтернатива,Больше пяти,2010,Панельный,П-44,25,есть,,55.589554,37.373069,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,10 990 000,1,"34,9","19,2","8,3",5,Косметический,Свободная продажа,Больше пяти,1961,Кирпичный,II-14,5,,,55.722532,37.456711,,,,,,,,,,,,,,,,,,,,3,,,,A,,,,,,,,
2031,22 600 000,2,"57,9","33,8","10,2",3,Евро,Свободная продажа,,2000,Блочный,КОПЭ,22,есть,,55.743431,"37.4311},",во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,29 000 000,2,"53,2","30,2",8,14,Евро,Альтернатива,От трех до пяти,1967,Кирпичный,Башня Вулыха,14,есть,,55.820076,37.632601,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,12 000 000,1,"37,5","19,5","9,8",13,косметический,Свободная продажа,,1977,Железобетон,II-68,16,есть,,"55.66048,",7.567913},на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,11 900 000,2,44,,6,8,евроремонт,Свободная продажа,,1969,Монолитный,II-49,9,есть,,55.816303,37.813477,,Железобетонный,,,,,,,,нет,1,,,,,,,,,,,,,,,,,,,,,
2035,39 900 000,5,"103,2","68,5","14,3",2,,Свободная продажа,,1912,Кирпичный,01-пз индивидуальный проект,6,есть,,55.768284,37.596363,,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
2036,25 500 000,1,49,15,19,4,Дизайнерский,Свободная продажа,,2019,,"14/14, индивидуальный",13,есть,244,55.785685,37.492536,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,13 300 000,1,35,18,11,4,евроремонт,Альтернатива,,2022,Монолитный,,10,,,"55.69039,",7.655634},,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2038,10 840 000,1,"54,7",,"14,9",1,,,,2017,Монолитный,01-пз индивидуальный проект,16,есть,,55.833056,37.417203,,Железобетонный,,,есть,,,,,нет,1,,,,,,,,,,,,,,,,,,,,,
2039,26 500 000,3,"70,3",,6,10,,,,1967,Монолитный,1МГ-601,19,есть,,55.670453,37.51777},,Смешанный,,,есть,,,1,,,,,,,,,есть,,,,,,,,,,,,,,,
2040,65 000 000,4,179,99,18,11,Отсутствует,Свободная продажа,,2016,Монолитный,01-пз индивидуальный проект,32,есть,,55.665969,37.514329,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,17 800 000,3,75,"45,6","10,1",9,косметический,Свободная продажа,,2006,Железобетон,П-3М,17,есть,,55.640696,37.407052,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,10 800 000,1,"30,6",17,5,4,Евро,Альтернатива,Больше пяти,1959,Железобетон,1-511,5,,,"55.80487,",7.794594},,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
2043,39 900 000,3,128,63,36,2,евроремонт,Свободная продажа,,2003,Монолитный,01-пз индивидуальный проект,16,есть,,55.748392,37.819999,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
